Season,Sector,Category,Crop,QueryType,QueryText,KCCAns,StateName,DistrictName,BlockName,CreatedOn
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Weather,TELL ME ABOUT WEATHER INFORMATION ?,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,DELHI,EAST,DELHI,55:48.0
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME RAIN FALL INFORMATION.,LIGHT RAIN FALL MAY BE TODAY.,DELHI,EAST,DELHI,12:58.1
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Weather,TELL ME ABOUT WEATHER INFORMATION ?,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,DELHI,EAST,DELHI,11:43.3
KHARIF,HORTICULTURE,Flowers,Marigold,Fertilizer Use and Availability,TELL ME MARIGOLD GROWTH AFFACTED.,SPRAY SOLUBLE NPK  18:18:18 GRADE 10 GM/LTR WATER,DELHI,EAST,DELHI,18:20.8
KHARIF,HORTICULTURE,Flowers,Marigold,"	Plant Protection	",TELL ME APHID CONTROL IN MARIGOLD,USE IMIDACHLOPRID 17.8% SL 0.5 ML PER LITER WATER IN ROOT ZONE,DELHI,EAST,DELHI,21:39.8
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Credit,TELL ME ABOUT HOW TO APPLY DAIRY LOAN SCHEME,PLEASE CONTACT TO YOUR NEAREST VETERNARY DR. or ANIMAL HUSBANDRY DEPARTMENT,DELHI,EAST,DELHI,33:38.7
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Weather,TELL ME ABOUT WEATHER INFORMATION ?,"NO RAIN RAINFALL POSSIBILITY IN 5 DAYS IN YOUR DISTRICT ,BUT CLOUDLY SKY",DELHI,EAST,DELHI,10:47.7
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME ABOUT WEATHER INFORMATION ?,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,DELHI,EAST,DELHI,10:16.5
KHARIF,AGRICULTURE,Others,Others,"	Field Preparation	",Asked for SMS activation ?,SMS activation Process Is Successfully Completed on your number,DELHI,EAST,DELHI,42:58.0
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME ABOUT WEATHER INFORMATION ?,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,DELHI,EAST,DELHI,32:49.5
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME CONTROL OF ERGAT DISEASE IN BAJRA,SPRAY OF CARBENDAZIM 1 GRAM PER LITER WATER,DELHI,EAST,DELHI,49:38.9
KHARIF,HORTICULTURE,Fruits,Sapota,"	Plant Protection	",TELL ME CONTROL OF FLOWER DROPING,SPRAY OF PLANOFIX 1 ML PER 4 LITER WATER,DELHI,EAST,DELHI,05:34.4
KHARIF,AGRICULTURE,Others,Others,"Power, Roads etc.",Asked for SMS activation ?,SMS activation Process Is Successfully Completed on your number,DELHI,EAST,DELHI,07:33.8
KHARIF,HORTICULTURE,Fruits,Guava,"	Plant Protection	",TELL ME NUTRIENT DEFICIENCY IN GUAVA,SPRAY OF MULTIPLAX (MICRONUTRIENT) 2 ML PER LITER WATER,DELHI,EAST,DELHI,18:10.0
KHARIF,AGRICULTURE,Fiber Crops,Cotton (Kapas),Weather,TELL ME ABOUT WEATHER INFORMATION ?,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,DELHI,EAST,DELHI,27:13.8
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Credit,TELL ME ABOUT HOW TO APPLY DAIRY LOAN,"Please Contact District Development Manager Contact No.: 01202823092,9999244091",DELHI,EAST,DELHI,13:37.8
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Artificial Insemination,TELL ME DAIRY   LOAN  INFORMATION DAIRY,LOAN  INFORMATION    10  ANIMAL  6 LACK SUBSIDY ST 33 PER CENT GEN 25 PET SENT,DELHI,EAST,DELHI,36:09.2
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Dairy Production,TELL ME ABOUT ANIMAL,Dairy Entrepreneurship Development Scheme,DELHI,EAST,DELHI,44:21.9
KHARIF,AGRICULTURE,Cereals,Wheat,Weather,TELL ME ABOUT WEATHER INFORMATION ?,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,DELHI,EAST,DELHI,50:52.9
KHARIF,HORTICULTURE,Vegetables,Brinjal,"	Plant Protection	",TELL ME FLOWER DROPING CONTROL IN BRINJAL,SPRAY OF PLANOFIX 4 ML PER 16 LITER WATER,DELHI,EAST,DELHI,43:22.4
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",TELL ME PEST CONTROL IN PADDY,CARTAP HYDROCLORIDE 1 GRAM/LITER SPRAY KARE,DELHI,EAST,DELHI,53:16.1
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Fertilizer Use and Availability,TELL ME NO GROWTH IN DHAN,SPRAY OF POTASSIUM SULPHATE 0:0:50 10 GM PER LITER WATER,DELHI,EAST,DELHI,14:49.5
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Weather,TELL ME WEATHER INFORMATION,RAIN POSSIBILITY IN NEXT 3-4 DAYS IN YOUR DISTRICT,DELHI,EAST,DELHI,36:16.6
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Weather,TELL ME ABOUT WEATHER INFORMATION ?,RAIN POSSIBILITY IN NEXT 3-4 DAYS AND CLOUDY SKY,DELHI,EAST,DELHI,38:32.0
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME ABOUT WEATHER INFORMATION ?,"NO RAIN RAINFALL POSSIBILITY IN 5 DAYS IN YOUR DISTRICT ,BUT CLOUDLY SKY",DELHI,EAST,DELHI,10:04.6
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME ABOUT WEATHER INFORMATION ?,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,DELHI,EAST,DELHI,29:46.4
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME ABOUT WEATHER INFORMATION ?,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,DELHI,EAST,DELHI,50:56.1
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",TELL ME APID CONTROL IN DHAN,SPRAY OF THIOMETHOXAM 25% WG 0.5 GM  PER LITER WATER,DELHI,EAST,DELHI,58:23.1
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME ABOUT WEATHER INFORMATION ?,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,DELHI,EAST,DELHI,11:29.3
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME WEATHER INFORMATION,NO RAIN POSSIBILITY IN NEXT 5 DAYS IN YOUR DISTRICT,DELHI,EAST,DELHI,36:06.8
RABI,HORTICULTURE,Vegetables,Spinach (Palak),Seeds and Planting Material,TELL ME VARIETY OF VEGETABLE MUSTARD,VARIETY OF VEGETABLE MUSTARD PUSA SAG-1,DELHI,EAST,DELHI,27:12.9
KHARIF,AGRICULTURE,Others,Others,Post Harvest Preservation,Asked for SMS activation ?,SMS activation Process Is Successfully Completed on your number,DELHI,EAST,DELHI,29:24.2
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Credit,TELL ME ABOUT HOW TO APPLY DAIRY LOAN,"Please Contact District Development Manager Contact No.: 01212220946,9453004915",DELHI,EAST,DELHI,45:46.8
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME ABOUT WEATHER INFORMATION ?,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,DELHI,EAST,DELHI,11:17.9
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",TELL ME FUNGAL DISEASE IN DHAN,SPRAY  OF PROPICONAZOLE 1 ML PER LITER WATER,DELHI,EAST,DELHI,12:34.7
KHARIF,AGRICULTURE,Others,Others,Organic Farming,TELL ME ABOUT ORGANIC FARMING,"PLEASE CONTACT NATIONAL CENTRE OF ORGANIC FARMING GHAZIABAD 0120-2764906,2764212",DELHI,EAST,DELHI,35:18.5
KHARIF,AGRICULTURE,Others,Others,Soil Testing,TELL ME ABOUT TAKING SOIL SAMPLE ?,DEEG 6-9 INCH DEEP `V` SHAPE PIT AND TACKING 500 GM SOIL SAMPLE FOR TESTING SOIL,DELHI,EAST,DELHI,29:28.0
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Credit,TELL ME ABOUT HOW TO APPLY DAIRY LOAN,Please Contact District Development Manager Contact No.-: 01202823092,DELHI,EAST,DELHI,20:54.4
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME ABOUT WEATHER INFORMATION ?,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,DELHI,EAST,DELHI,40:18.0
KHARIF,AGRICULTURE,Others,Others,Agriculture Mechanization,TELL ME MACHINE OF TUWELL,CONTECT IN PUSA ATIC 011-25841670,DELHI,EAST,DELHI,50:14.6
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME RAIN FALL INFORMATION.,"LIGHT RAIN FALL MAY BE 21,22 OR 23 SEPTEMBER.",DELHI,EAST,DELHI,50:30.6
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME RAIN FALL INFORMATION.,NO RAIN FALL NEXT 3-4 DAYS BUT CLOUDY SKY.,DELHI,EAST,DELHI,04:41.5
KHARIF,HORTICULTURE,Fruits,Papaya,"	Plant Protection	",tell me apids control in papaya,SPRAY OF DIMETHOATE  30% EC 2 ML PER LITER WATER,DELHI,EAST,DELHI,44:12.3
KHARIF,HORTICULTURE,Fruits,Mango,"	Plant Protection	",TELL ME INSECT CONTROL IN mango,SPRAY OF MONOCROTOPHOS 36% SL 2 ML PER LITER WATER,DELHI,EAST,DELHI,33:03.4
KHARIF,HORTICULTURE,Fruits,Guava,"	Plant Protection	",TELL ME TERMITE CONTROL IN GUAVA ?,USE CHLOROPYRIFOS 20% EC 40 ML PER PALNT WITH IRRIGATION,DELHI,EAST,DELHI,33:18.4
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME ABOUT WEATHER INFORMATION ?,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,DELHI,EAST,DELHI,36:58.4
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Nutrient Management,TELL ME CONTROL OF LEAF YELLOW IN PADDY,SPRAY OF ZINK SULPHATE  5 GRAM +UREA 10 GRAM PER LITER WATER,DELHI,EAST,DELHI,34:16.4
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",TELL ME CONTROL OF GRASS HOPPER IN PADDY,SPRAY OF MALATHIAN 50% EC 2 ML PER LITER WATER,DELHI,EAST,DELHI,38:28.9
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",TELL ME TRIPS CONTROL IN DHAN ?,SPRAY OF MALATHIAN 50% EC 2 ML PER LITER WATER,DELHI,EAST,DELHI,43:26.2
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)","Animal Production (Piggery, Goatery, Sheep Farming etc.)",TELL ME DAIRY   LOAN  INFORMATION DAIRY,LOAN  INFORMATION    10  ANIMAL  6 LACK SUBSIDY ST 33 PER CENT GEN 25 PET SENT,DELHI,EAST,DELHI,51:48.3
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME ABOUT WEATHER INFORMATION ?,"RAIN POSSIBILITY TODAY & NEXT 2-3 DAYS , PARTLYCLOUDY SKY",DELHI,EAST,DELHI,53:09.5
KHARIF,HORTICULTURE,Vegetables,Bottle Gourd ,"	Plant Protection	",TELL ME CONTROL OF FLOWER DROPING,SPRAY OF PLANOFIX 1 ML PER 4 LITER WATER,DELHI,EAST,DELHI,56:14.6
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME WEATHER INFORMATION ?,PARTLY CLOUDY SKY IN NEXT 3-4 DAYS,DELHI,EAST,DELHI,58:28.5
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME WEATHER INFORMATION ?,PARTLY CLOUDY SKY IN NEXT 3-4 DAYS,DELHI,EAST,DELHI,23:31.3
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME WEATHER INFORMATION ?,PARTLY CLOUDY SKY IN NEXT 3-4 DAYS,DELHI,EAST,DELHI,39:27.8
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",TELL ME CONTROL OF BLAST IN PADDY,SPRAY OF Tricyclazole 75% WP 1 GM PER LITER WATER,DELHI,EAST,DELHI,12:33.3
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME WEATHER INFORMATION ?,PARTLY CLOUDY SKY IN NEXT 3-4 DAYS,DELHI,EAST,DELHI,35:40.7
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",TELL ME BPH & BLAST CONTROL IN PADDY,SPRAY OF THIOMETHOXAM 25% WG 0.5 GM  PER LITER WATER +SPRAY OF Tricyclazole 75% WP 1 GM PER LITER WATER,DELHI,EAST,DELHI,46:09.4
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME WEATHER INFORMATION ?,PARTLY CLOUDY SKY IN NEXT 3-4 DAYS,DELHI,EAST,DELHI,03:31.3
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME ABOUT WEATHER INFORMATION ?,"RAIN POSSIBILITY TODAY & NEXT 2-3 DAYS , PARTLYCLOUDY SKY",DELHI,EAST,DELHI,39:09.3
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",TELL ME APIDS CONTROL IN DHAN,SPRAY OF MALATHIAN 50% EC 2 ML PER LITER WATER,DELHI,EAST,DELHI,13:23.0
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME ABOUT WEATHER INFORMATION ?,RAIN RAINFALL POSSIBILITY IN 5 DAYS IN YOUR DISTRICT,DELHI,EAST,DELHI,06:06.1
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Weather,TELL ME ABOUT WEATHER INFORMATION ?,RAIN RAINFALL POSSIBILITY IN 5 DAYS IN YOUR DISTRICT,DELHI,EAST,DELHI,04:54.2
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",TELL ME CONTROL OF STEM BORAR,SPRAY OF CARTAP HYDROCHLORIDE 50% SP 1GM PER LITER WATER,DELHI,EAST,DELHI,11:08.1
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",TELL ME ABOUT SHEAT ROT IN DHAN,DRENCHING OF HEXACONAZOLE  2 ML PER LITER WATER IN ROOT ZONE,DELHI,EAST,DELHI,31:17.8
KHARIF,AGRICULTURE,Others,Others,Weather,Asked for SMS activation ?,SMS activation Process Is Successfully Completed on your number,DELHI,EAST,DELHI,43:41.3
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",TELL ME APHID CONTROL IN PADDY,SPRAY OF THIOMETHOXAM 25% WG 0.5 GM  PER LITER WATER,DELHI,EAST,DELHI,48:34.8
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Market Information,TELL ME DHAN MANDI RATE.,PADDY 1121 MANDI RATE 2850 RUPEES PER QT.,DELHI,EAST,DELHI,52:02.8
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME RAIN FALL INFORMATION.,LIGHT RAIN MAY BE IN NEXT 3-4 DAYS,DELHI,EAST,DELHI,55:48.4
KHARIF,AGRICULTURE,Others,Others,"	Field Preparation	",Asked for SMS activation ?,SMS activation Process Is Successfully Completed on your number,DELHI,EAST,DELHI,01:41.1
KHARIF,AGRICULTURE,Others,Others,Credit,TELL ME ABOUT KISAN CREDIT CARD,FOR MORE DETAIL PLEASE CONTACT NEAR BANK BRANCH,DELHI,EAST,DELHI,03:57.6
KHARIF,HORTICULTURE,Vegetables,Cauliflower,"	Plant Protection	",TELL ME WEATHER INFORMATION ?,PARTLY CLOUDY SKY IN NEXT 3-4 DAYS,DELHI,EAST,DELHI,06:36.7
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Government Schemes,TELL ME ABOUT SUBSIDY IN FENCING IN UP STATE,FOR MORE INFORMATION PLEASE CONTACT(18001801551)  YOUR HOME STATE MOBILE SIM,DELHI,EAST,DELHI,13:01.6
KHARIF,HORTICULTURE,Vegetables,Pea (Vegetable),Seeds and Planting Material,TELL ME VARIETY OF PEA,"AARKEL MATAR,AZAD P-1 AZAD P-5 VARIETY OF PEA",DELHI,EAST,DELHI,27:05.6
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",TELL ME STEM BORER IN DHAN CROP.,SPRAY OF CARTAP HYDROCHLORIDE 50% SP 1 ML PER LITER WATER,DELHI,EAST,DELHI,40:11.5
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME WEATHER INFORMATION ?,PARTLY CLOUDY SKY IN NEXT 3-4 DAYS,DELHI,EAST,DELHI,59:10.3
KHARIF,AGRICULTURE,Pulses,Black Gram (urd bean),"	Plant Protection	",TELL ME TERMITE CONTROL OF URD,USE IMIDACHLOPRID 17.8% SL 1 LITER PER HA WITH IRRIGATION,DELHI,EAST,DELHI,43:53.7
KHARIF,HORTICULTURE,Fruits,Citrus,Government Schemes,TELL ME ABOUT SUBSIDY IN NEW ORCHARD,SUBSIDY ON NEW ORCHARD  40 TO50 % OF COST,DELHI,EAST,DELHI,01:13.2
KHARIF,AGRICULTURE,Oilseeds,Mustard,Varieties,TELL ME SOWING TIME MUSTARD,"MUSTARD SOWING TIME- UN IRRIGATED- 15 SEPTEMBER TO 15 OCTOBER , IRRIGATED- OCTOBER LAST",DELHI,EAST,DELHI,22:33.1
KHARIF,AGRICULTURE,Others,Others,Market Information,TELL ME ABOUT MARKET RATE CUCUMBER,"Cucumbar	Cucumbar	2533	Qtl	2250	1154",DELHI,EAST,DELHI,30:02.1
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME ABOUT WEATHER INFORMATION ?,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,DELHI,EAST,DELHI,44:04.0
KHARIF,HORTICULTURE,Fruits,Guava,Cultural Practices,TELL ME CROP SOWING  BETWEEN GUAVA PLANT.,"SOWING WHEAT,BARLEY,METHI,AND VEGETABLE SOWING.",DELHI,EAST,DELHI,03:05.9
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME WEATHER INFORMATION ?,RAIN POSSIBILITY IN NEXT 3-4 DAYS AND CLOUDY SKY,DELHI,EAST,DELHI,14:45.9
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME WEATHER INFORMATION,RAIN POSSIBILITY IN NEXT 3-4 DAYS IN YOUR DISTRICT,DELHI,EAST,DELHI,35:39.9
KHARIF,AGRICULTURE,Others,Others,Training and Exposure Visits,FOR CALLING KISAAN CALL CENTER,THANX FOR CALLING KISAAN CALL CENTER,DELHI,EAST,DELHI,59:24.6
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Weather,TELL ME WEATHER INFORMATION ?,PARTLY CLOUDY SKY IN NEXT 3-4 DAYS,DELHI,EAST,DELHI,09:20.5
KHARIF,HORTICULTURE,Fruits,Pomegranate,Seeds and Planting Material,TELL ME VARIETY OF POMEGRANATE,"VARIETY OF POMGRANATE = MRIDULA, GANESH, SINDURI",DELHI,EAST,DELHI,46:24.4
KHARIF,AGRICULTURE,Others,Others,Training and Exposure Visits,FOR CALLING KISAAN CALL CENTER,THANX FOR CALLING KISAAN CALL CENTER,DELHI,EAST,DELHI,56:15.8
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",TELL ME CONTROL OF BLAST & BPH IN PADDY,SPRAY OF Tricyclazole 75% WP 1 GM PER LITER WATER + IMIDACHLOPRID 17.8% SL 0.5 ML PER LITER WATER,DELHI,EAST,DELHI,20:06.3
KHARIF,AGRICULTURE,Others,Others,Weather,FOR CALLING KISAAN CALL CENTER,THANX FOR CALLING KISAAN CALL CENTER,DELHI,EAST,DELHI,40:18.2
RABI,AGRICULTURE,Others,Others,Weather,TELL ME ABOUT WEATHER INFORMATION ?,LIGHT RAIN MAY BE AFTER 2-3 DAYS,DELHI,EAST,DELHI,01:47.0
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Cattle shed Planning and Management,INFORMATION ABOUT DAIRY PROJECT,"male and female from OC and BC social sections will be provided subsidy to the tune of 25 per cent whereas for those from SC and ST social sections, the subsidy will be extended up to 33 per cent on bank loan amount.As per the guidelines, a maximum of Rs 6 lakh",DELHI,EAST,DELHI,14:44.7
RABI,AGRICULTURE,Oilseeds,Linseed (alsi),Varieties,tell me variety of linseed,"variety of linseed NL-142,NL-165",DELHI,EAST,DELHI,27:57.0
RABI,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",TELL ME DISEASE CONTROL IN PADDY,SPRAY OF CARBENDAZIM 12% + MANCOZEB 63% WP 2 GM PER LITER WATER,DELHI,EAST,DELHI,29:16.8
KHARIF,HORTICULTURE,Flowers,Marigold,"	Plant Protection	",TELL ME CONTROL OF LEAF SPOT IN MERIGOLD,SPRAY OF CARBENDAZIM 12% + MANCOZEB 63% WP 2 GM PER LITER WATER,DELHI,EAST,DELHI,43:34.2
KHARIF,HORTICULTURE,Flowers,Marigold,Seeds and Planting Material,VARIETY OF MARIGOLD,"VARIETY OF MARIGOLD= BUTY GOLD ,BUTY ORANGE, PRIME ROSE LEDY, ORANGE JUBLI",DELHI,EAST,DELHI,52:21.7
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME ABOUT WEATHER INFORMATION ?,LIGHT RAIN MAY BE AFTER 2-3 DAYS,DELHI,EAST,DELHI,56:50.2
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME ABOUT WEATHER INFORMATION ?,LIGHT RAIN MAY BE AFTER 2-3 DAYS,DELHI,EAST,DELHI,17:51.3
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME WEATHER INFORMATION ?,RAIN POSSIBILITY IN NEXT 3-4 DAYS AND CLOUDY SKY,DELHI,EAST,DELHI,23:14.2
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME WEATHER INFORMATION,RAIN POSSIBILITY IN NEXT 3-4 DAYS IN YOUR DISTRICT,DELHI,EAST,DELHI,56:25.1
KHARIF,AGRICULTURE,Millets,Pearl Millet (Bajra/Bulrush Millet/Spiked Millet),"	Plant Protection	",TELL ME CONTROL OF GREEN CATER PILLER,SPRAY OF MONOCROTOPHOS 36% SL 2 ML PER LITER WATER,DELHI,EAST,DELHI,30:51.2
KHARIF,AGRICULTURE,Others,Others,Training and Exposure Visits,FOR CALLING KISAAN CALL CENTER,THANX FOR CALLING KISAAN CALL CENTER,DELHI,EAST,DELHI,59:33.4
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Weather,TELL ME ABOUT WEATHER INFORMATION ?,RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,DELHI,EAST,DELHI,08:03.2
KHARIF,AGRICULTURE,Oilseeds,Mustard,Weather,TELL ME ABOUT WEATHER INFORMATION ?,RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,DELHI,EAST,DELHI,14:35.2
KHARIF,AGRICULTURE,Others,Others,Soil Testing,I WANT TO SOIL TESTING LAB CONTECT NUMBER.,SOIL TESING LAB ANUPSAHAR 9235629756,DELHI,EAST,DELHI,20:21.2
KHARIF,AGRICULTURE,Others,Others,Government Schemes,TELL ME BULADSAHAR AGRICULTURE DEPARTMENT CONTECT NUMBER.,CONTECT FOR 9235629557,DELHI,EAST,DELHI,33:46.5
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Credit,I WANT TO SUBSIDY ON ANIMAL.,25% SUBSIDY(2-10 ANIMAL) FOR GENRAL CATEGORY AND  33.33% SUBSIDY SC AND ST CONTECT IN NEAREST BANK.,DELHI,EAST,DELHI,41:32.7
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Weather,TELL ME ABOUT WEATHER INFORMATION ?,RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,DELHI,EAST,DELHI,56:50.8
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",TELL ME CONTROL OF BLAST IN PADDY,SPRAY OF Tricyclazole 75% WP 1 GM PER LITER WATER,DELHI,EAST,DELHI,07:15.0
KHARIF,HORTICULTURE,Fruits,Papaya,"	Plant Protection	",PLZ TELL ME CONTROL OF SUCKING PEST IN PAPAYA,SPRAY OF NEEM OIL 5 ML PER LIT WATER,DELHI,EAST,DELHI,14:34.6
KHARIF,HORTICULTURE,Fruits,Lemon,"	Plant Protection	",TELL ME CONTROL DAI BACK,SPRAY OF COPPER OXICHLORIDE 3 GM LITER WATER,DELHI,EAST,DELHI,30:09.6
KHARIF,AGRICULTURE,Others,Others,Training and Exposure Visits,FOR CALLING KISAAN CALL CENTER,THANX FOR CALLING KISAAN CALL CENTER,DELHI,EAST,DELHI,42:23.6
KHARIF,AGRICULTURE,Others,Others,Soil Health Card,TELL ME HOW TO COLLECT SOIL SAMPLE,DEEG 6-9 INCH DEEP `V` SHAPE PIT AND TACKING 500 GM SOIL SAMPLE FOR TESTING SOIL,DELHI,EAST,DELHI,16:28.4
KHARIF,AGRICULTURE,Others,Others,Training and Exposure Visits,FOR CALLING KISAAN CALL CENTER,THANX FOR CALLING KISAAN CALL CENTER,DELHI,EAST,DELHI,26:05.3
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME ABOUT WEATHER INFORMATION ?,HAVY  RAIN MAY BE AFTER 2-3 DAYS,DELHI,EAST,DELHI,13:13.8
KHARIF,AGRICULTURE,Others,Others,"	Plant Protection	",FOR CALLING KISAAN CALL CENTER,THANX FOR CALLING KISAAN CALL CENTER,DELHI,EAST,DELHI,34:28.8
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME ABOUT WEATHER INFORMATION ?,HAVAY RAIN MAY BE AFTER 2-3 DAYS,DELHI,EAST,DELHI,51:57.9
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME ABOUT WEATHER INFORMATION,HAVEY  RAIN MAY BE AFTER 2 DAYS,DELHI,EAST,DELHI,13:30.0
KHARIF,AGRICULTURE,Others,Others,Training and Exposure Visits,FOR CALLING KISAAN CALL CENTER,THANX FOR CALLING KISAAN CALL CENTER,DELHI,EAST,DELHI,29:35.5
RABI,AGRICULTURE,Cereals,Wheat,Varieties,TELL ME VARIETY OF GRAM,"GRAM VARIETY - RSG 945,973, 974 , GNG 1581 (GANGAUR), C 235",DELHI,EAST,DELHI,38:53.6
KHARIF,AGRICULTURE,Others,Others,Weather,FOR CALLING KISAAN CALL CENTER,THANX FOR CALLING KISAAN CALL CENTER,DELHI,EAST,DELHI,58:18.2
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Weather,TELL ME WEATHER INFORMATION ?,RAIN POSSIBILITY IN NEXT 3-4 DAYS IN YOUR DISTRICT,DELHI,EAST,DELHI,01:19.5
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME ABOUT WEATHER INFORMATION ?,LIGHT RAIN MAY BE AFTER 2-3 DAYS,DELHI,EAST,DELHI,09:59.6
